date,kp_max,kp_mean,temperature_2m_max,temperature_2m_min,temperature_2m_mean,surface_pressure_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,sunshine_duration,daylight_duration
2021-01-15,1.667,0.5,0.3,-4.6,-2.3,948.1,0.0,0.0,0.0,17.8,34.9,32400.0,33833.5
2021-01-16,1.0,0.7085,-1.9,-6.8,-3.7,948.3,0.0,0.0,0.0,18.2,38.5,30320.67,33936.43
2021-01-17,1.333,0.2915,-2.9,-8.0,-5.9,949.0,0.0,0.0,0.0,16.1,36.0,32400.0,34042.55
2021-01-18,2.0,0.75,-1.6,-7.8,-5.7,953.3,0.0,0.0,0.0,17.1,35.6,32400.0,34151.67
2021-01-19,2.667,1.29175,0.7,-7.0,-4.4,957.1,0.0,0.0,0.0,18.7,38.5,30975.27,34263.63
2021-01-20,2.333,1.333375,7.5,-5.5,-0.7,956.8,0.0,0.0,0.0,13.1,27.7,32196.18,34378.25
2021-01-21,1.0,0.249875,8.8,-2.3,1.4,956.2,0.0,0.0,0.0,10.5,22.7,24514.61,34495.38
2021-01-22,1.0,0.5,9.6,-2.4,2.5,951.8,0.0,0.0,0.0,13.4,27.7,26416.12,34614.84
2021-01-23,2.0,0.833375,10.8,-0.8,3.7,944.5,0.4,0.4,0.0,15.3,31.3,27542.84,34736.47
2021-01-24,2.0,1.25,12.1,0.3,5.0,938.6,0.6,0.6,0.0,10.8,22.0,32727.55,34860.13
2021-01-25,4.667,2.75,7.3,-1.3,3.3,935.5,2.8,2.4,0.28,26.1,54.0,18286.0,34985.63
2021-01-26,4.0,2.291625,2.8,-1.8,0.9,939.3,20.0,4.7,10.71,11.2,20.9,0.0,35112.85
2021-01-27,3.333,2.2916250000000002,0.4,-4.6,-1.7,942.5,3.9,0.0,2.73,20.8,42.8,19392.84,35241.61
2021-01-28,3.0,0.58325,0.7,-9.2,-3.3,945.6,0.0,0.0,0.0,22.5,47.2,31329.15,35371.92
2021-01-29,1.0,0.499875,5.4,-8.7,-1.6,941.8,0.2,0.0,0.14,10.1,33.1,25442.05,35505.11
2021-01-30,0.667,0.249875,7.1,-1.2,1.7,936.3,11.3,4.0,5.11,24.0,47.9,19809.8,35641.35
2021-01-31,0.667,0.16675,9.5,-1.5,3.0,937.6,0.3,0.3,0.0,14.2,34.2,20288.13,35780.44
2021-02-01,2.0,1.25,13.2,1.5,6.5,936.0,3.3,3.3,0.0,10.9,22.3,33774.75,35922.2
2021-02-02,4.0,2.8335,11.7,2.5,6.6,945.2,0.1,0.1,0.0,7.7,19.8,33009.7,36066.42
2021-02-03,4.0,2.458375,13.4,0.5,6.1,950.1,0.0,0.0,0.0,9.0,21.2,34647.09,36212.92
2021-02-04,3.0,1.666625,15.2,1.8,7.3,950.3,0.0,0.0,0.0,14.9,31.3,33977.46,36361.5
2021-02-05,2.667,1.291875,13.9,3.6,8.0,953.2,0.0,0.0,0.0,10.6,24.1,34613.22,36511.99
2021-02-06,3.333,1.374875,17.4,2.2,8.6,949.4,0.0,0.0,0.0,10.2,19.1,34636.05,36664.2
2021-02-07,4.667,3.000125,13.9,2.7,7.1,945.8,0.0,0.0,0.0,13.2,28.1,22637.62,36817.97
2021-02-08,3.0,1.375,12.8,4.0,7.2,936.9,1.5,1.5,0.0,15.2,36.0,21747.43,36973.11
2021-02-09,2.0,0.83325,15.0,0.9,8.2,940.9,0.1,0.1,0.0,13.0,28.4,29094.09,37129.45
2021-02-10,1.0,0.45837500000000003,14.4,2.6,8.2,943.1,0.0,0.0,0.0,10.2,24.8,28800.0,37286.84
2021-02-11,1.0,0.375,13.0,-2.6,5.0,940.8,5.4,3.4,1.4,27.7,55.4,13203.75,37445.11
2021-02-12,2.667,1.124875,-1.8,-7.0,-4.7,954.6,0.0,0.0,0.0,25.4,50.8,35535.24,37604.11
2021-02-13,4.333,2.45825,-2.5,-8.6,-6.7,959.9,3.3,0.0,2.31,14.2,27.4,19020.94,37763.67
2021-02-14,2.0,0.91675,-5.9,-11.4,-7.8,960.6,8.0,0.1,5.53,12.1,27.0,1001.78,37923.65
2021-02-15,2.667,1.000125,-2.3,-17.3,-9.6,962.3,0.3,0.0,0.21,15.1,27.7,36963.35,38083.9
2021-02-16,4.0,2.375,-1.1,-14.2,-7.4,959.3,0.0,0.0,0.0,11.0,20.9,36102.98,38244.26
2021-02-17,2.333,1.83325,2.5,-12.8,-5.0,954.5,0.0,0.0,0.0,7.2,14.4,31697.92,38404.75
2021-02-18,2.0,0.958375,6.6,-0.0,3.0,953.5,0.1,0.1,0.0,25.0,51.1,30649.79,38566.73
2021-02-19,4.0,2.7083749999999998,8.4,-1.4,2.8,959.0,0.0,0.0,0.0,12.8,23.8,34440.21,38730.47
2021-02-20,4.333,3.5,5.2,-2.2,1.2,959.6,3.0,3.0,0.0,9.2,20.9,6202.56,38895.8
2021-02-21,4.333,3.333375,6.7,-0.4,2.9,963.4,0.0,0.0,0.0,8.1,24.5,35411.63,39062.57
2021-02-22,4.0,3.166625,12.3,-2.1,4.6,963.5,0.0,0.0,0.0,9.4,16.9,38531.13,39230.63
2021-02-23,3.667,2.5,16.9,1.0,7.0,964.5,0.0,0.0,0.0,12.3,24.8,38624.71,39399.85
2021-02-24,4.333,3.29175,13.9,0.3,5.7,967.3,0.0,0.0,0.0,13.3,22.3,38719.48,39570.06
2021-02-25,4.0,2.7085,15.3,1.2,7.4,967.2,0.0,0.0,0.0,10.6,15.1,38815.33,39741.15
2021-02-26,3.0,2.2498750000000003,15.1,3.8,8.4,962.2,0.0,0.0,0.0,5.5,17.6,38912.12,39912.96
2021-02-27,1.667,0.9167500000000001,17.1,2.4,8.7,956.4,0.0,0.0,0.0,14.4,27.4,39009.74,40085.36
2021-02-28,2.667,1.20825,9.6,1.6,5.2,962.3,0.0,0.0,0.0,12.2,24.8,37343.2,40258.23
2021-03-01,5.667,3.375,9.4,-2.6,2.1,961.9,0.0,0.0,0.0,16.3,33.5,39100.88,40431.41
2021-03-02,5.0,3.1248750000000003,10.3,-2.8,2.9,965.4,0.0,0.0,0.0,9.9,24.1,39306.47,40604.79
2021-03-03,4.667,3.208375,13.5,-1.8,4.7,963.7,0.0,0.0,0.0,9.7,21.2,39406.27,40778.24
2021-03-04,3.667,2.000125,17.1,1.2,7.1,956.6,0.0,0.0,0.0,9.2,20.5,39506.33,40951.63
2021-03-05,2.0,1.25,16.0,2.7,8.0,950.1,0.0,0.0,0.0,9.7,23.0,39600.0,41124.83
2021-03-06,4.333,2.833125,6.6,-3.2,3.2,956.3,0.0,0.0,0.0,19.9,38.9,25672.84,41297.73
2021-03-07,3.667,1.791875,6.7,-5.7,-0.7,958.6,0.0,0.0,0.0,12.2,24.1,39600.0,41470.18
2021-03-08,3.0,1.08325,12.0,-4.2,2.6,950.3,0.0,0.0,0.0,19.4,41.8,39600.0,41642.08
2021-03-09,1.333,0.583375,7.2,-1.1,2.4,951.4,1.5,1.4,0.07,6.2,13.7,19857.57,41813.43
2021-03-10,1.333,0.2915,3.6,0.0,1.5,947.4,15.8,11.4,3.08,16.6,32.4,0.0,41985.51
2021-03-11,2.667,0.708375,2.7,-3.3,-0.2,953.4,0.5,0.0,0.42,7.6,18.0,16244.25,42158.55
2021-03-12,3.333,2.5416250000000002,11.7,-5.0,2.2,952.4,0.0,0.0,0.0,14.2,32.0,39600.0,42332.44
2021-03-13,4.333,3.000125,14.4,-0.9,5.8,949.6,0.0,0.0,0.0,16.0,33.8,37166.28,42507.07
2021-03-14,5.0,3.58325,15.3,0.1,6.8,945.7,0.0,0.0,0.0,13.8,25.6,39725.08,42682.33
2021-03-15,2.667,1.666625,9.7,1.4,5.1,935.8,6.5,6.5,0.0,20.7,48.2,12090.53,42858.11
2021-03-16,1.0,0.500125,2.9,1.8,2.3,935.8,8.0,2.2,4.06,30.1,58.7,0.0,43034.28
2021-03-17,2.667,1.041625,2.9,1.2,2.0,939.9,4.8,1.5,2.31,28.4,56.2,0.0,43210.74
2021-03-18,2.0,1.125,5.4,-3.1,2.2,945.6,1.6,0.7,0.63,21.1,42.1,19434.09,43387.37
2021-03-19,2.333,1.291625,6.8,-3.1,1.8,947.7,1.3,0.0,0.91,10.6,25.2,33488.95,43564.07
2021-03-20,5.667,3.7501249999999997,6.3,-0.5,1.9,950.3,5.4,3.6,1.26,14.5,30.6,15617.32,43740.73
2021-03-21,4.667,3.3751249999999997,3.0,0.6,1.6,946.8,10.5,4.0,4.55,21.3,42.5,0.0,43917.22
2021-03-22,2.667,1.70825,1.9,-1.0,0.5,939.2,9.9,0.2,6.79,10.7,23.0,1189.1,44093.44
2021-03-23,3.333,2.33325,4.4,-1.2,1.2,946.7,1.2,0.0,0.84,16.0,29.5,34179.01,44269.29
2021-03-24,3.333,2.125,2.0,-4.9,0.0,948.8,3.2,0.0,2.24,16.2,42.8,29965.27,44444.64
2021-03-25,5.0,2.708375,5.7,-5.4,0.0,953.2,0.0,0.0,0.0,11.8,24.5,35732.97,44619.39
2021-03-26,3.333,2.20825,10.2,-3.9,2.4,956.9,0.0,0.0,0.0,12.8,30.2,42897.65,44793.4
2021-03-27,4.0,1.166625,14.0,0.8,6.3,959.7,0.0,0.0,0.0,8.2,20.2,43125.37,44966.58
2021-03-28,3.333,1.08325,14.4,3.2,8.0,962.5,0.1,0.1,0.0,18.7,38.2,43041.53,45138.81
2021-03-29,1.667,0.666625,13.4,0.1,7.0,964.2,0.0,0.0,0.0,14.1,31.7,41707.55,45310.09
2021-03-30,2.0,0.708375,13.4,0.4,6.9,962.6,0.0,0.0,0.0,11.2,23.8,44127.74,45481.6
2021-03-31,3.0,2.125,11.8,2.2,7.2,960.0,0.0,0.0,0.0,13.2,32.0,41853.8,45653.58
2021-04-01,3.0,1.70825,15.4,4.6,8.9,953.3,0.0,0.0,0.0,10.2,22.7,39056.51,45825.93
2021-04-02,3.0,1.208375,17.7,5.0,10.8,948.3,0.3,0.3,0.0,21.9,44.6,44169.89,45998.54
2021-04-03,1.333,0.875,15.7,6.9,10.2,946.1,14.4,14.4,0.0,14.0,42.8,30516.76,46171.3
2021-04-04,1.0,0.583375,6.5,1.8,4.4,948.6,12.9,12.8,0.07,10.2,20.5,0.0,46344.12
2021-04-05,2.333,0.916625,9.4,0.6,4.2,948.4,0.9,0.9,0.0,13.5,28.8,44914.49,46516.88
2021-04-06,1.0,0.375,15.9,-0.6,6.8,939.1,1.7,1.7,0.0,15.2,34.2,46143.35,46689.47
2021-04-07,4.333,2.833375,7.2,0.0,2.8,941.4,6.2,0.4,4.06,19.9,39.6,1807.2,46861.78
2021-04-08,1.667,0.875125,6.4,-1.2,2.3,953.8,0.5,0.0,0.35,13.5,32.4,38116.83,47033.71
2021-04-09,2.0,0.58325,8.7,-3.6,2.2,960.9,0.1,0.0,0.07,11.2,21.6,46626.37,47205.12
2021-04-10,2.0,0.9167500000000001,13.6,-1.0,4.6,958.6,0.0,0.0,0.0,12.4,20.5,46694.61,47375.92
2021-04-11,2.333,1.4585000000000001,15.9,1.0,6.9,957.3,0.0,0.0,0.0,12.0,18.4,46762.79,47545.98
2021-04-12,2.0,1.083375,19.4,0.8,9.8,955.3,0.0,0.0,0.0,11.8,20.5,46800.0,47715.18
2021-04-13,2.0,1.20825,12.8,6.4,9.8,950.9,7.5,7.5,0.0,10.1,21.2,1793.77,47883.4
2021-04-14,3.0,1.375125,9.7,1.7,6.7,949.2,6.4,6.4,0.0,19.7,42.5,41098.68,48050.51
2021-04-15,4.667,2.291625,8.9,1.3,4.4,952.9,0.0,0.0,0.0,17.0,37.4,44563.94,48216.4
2021-04-16,5.0,3.1248750000000003,10.2,-2.5,4.1,953.4,0.0,0.0,0.0,12.2,30.6,39600.0,48380.92
2021-04-17,4.667,4.000125,6.9,3.2,5.0,950.8,8.6,8.6,0.0,16.4,34.2,0.0,48543.95
2021-04-18,3.667,3.166625,9.8,3.9,6.6,948.5,2.1,2.1,0.0,13.9,26.6,13391.59,48705.47
2021-04-19,3.667,3.20825,8.0,3.6,5.8,947.9,6.4,6.4,0.0,14.6,40.3,3049.55,48866.62
2021-04-20,3.333,2.625,11.9,3.3,7.2,947.2,0.5,0.5,0.0,16.6,34.9,40566.96,49027.62
2021-04-21,2.333,1.54175,13.8,3.7,8.4,951.6,0.7,0.7,0.0,12.3,28.8,46800.0,49188.36
2021-04-22,2.0,1.12475,17.6,4.7,10.7,954.4,0.7,0.7,0.0,8.1,22.0,38428.38,49348.73
2021-04-23,4.333,2.54175,13.8,7.3,10.1,954.7,2.9,2.9,0.0,15.8,32.8,17413.76,49508.6
2021-04-24,2.667,1.91675,14.1,1.8,8.0,955.9,0.0,0.0,0.0,9.7,19.4,46674.09,49667.86
2021-04-25,5.0,3.000125,16.5,1.8,9.2,952.5,0.0,0.0,0.0,9.4,17.6,46800.0,49826.39
2021-04-26,4.333,2.125125,18.9,2.7,10.8,950.9,0.0,0.0,0.0,10.4,25.2,39600.0,49984.05
2021-04-27,3.0,1.374875,17.9,7.9,12.3,947.0,2.6,2.6,0.0,11.2,27.4,28344.4,50140.73
2021-04-28,1.0,0.416625,19.3,8.0,12.4,946.7,1.8,1.8,0.0,19.2,40.7,38227.6,50296.28
2021-04-29,1.333,1.0415,20.5,8.3,13.9,948.9,0.1,0.1,0.0,13.0,25.9,46800.0,50450.59
2021-04-30,2.667,1.166625,24.4,9.9,16.6,950.1,0.3,0.3,0.0,10.9,35.3,46800.0,50603.5
2021-05-01,2.0,1.1665,27.7,12.2,19.4,949.6,0.1,0.1,0.0,10.4,28.8,41414.75,50754.89
2021-05-02,3.0,1.958375,28.0,13.8,20.4,946.5,0.0,0.0,0.0,15.2,38.9,46800.0,50904.59
2021-05-03,2.0,1.208375,20.3,9.5,15.5,951.1,0.0,0.0,0.0,18.2,38.2,46800.0,51052.49
2021-05-04,1.333,0.791625,20.4,8.5,14.2,952.7,0.0,0.0,0.0,9.3,28.4,46980.28,51198.41
2021-05-05,0.667,0.249875,21.5,10.2,15.0,946.7,3.9,3.9,0.0,10.5,35.3,37916.54,51342.21
2021-05-06,1.333,0.666625,20.8,9.1,15.3,948.8,0.4,0.4,0.0,14.5,32.0,47911.46,51483.74
2021-05-07,1.0,0.541625,24.4,8.8,16.6,948.0,0.0,0.0,0.0,10.1,23.8,46679.16,51622.83
2021-05-08,1.333,0.624875,16.3,7.1,12.6,951.7,0.0,0.0,0.0,23.0,45.7,45163.55,51759.43
2021-05-09,1.333,0.583125,18.5,3.0,11.3,958.2,0.0,0.0,0.0,16.6,36.4,48584.06,51894.59
2021-05-10,2.0,1.624875,21.7,6.7,13.8,957.0,0.0,0.0,0.0,14.5,34.2,48527.0,52028.5
2021-05-11,1.667,0.5415,23.8,6.7,15.6,952.2,0.0,0.0,0.0,13.8,31.0,48808.04,52161.05
2021-05-12,7.0,3.625,21.2,9.0,15.0,945.6,8.2,8.2,0.0,13.2,31.7,40912.47,52292.1
2021-05-13,2.0,1.625,20.6,11.3,14.7,942.9,3.8,3.8,0.0,11.3,36.4,47894.2,52421.53
2021-05-14,2.0,0.791625,20.0,8.7,14.4,945.9,0.5,0.5,0.0,14.9,41.4,47629.15,52549.21
2021-05-15,3.333,1.58325,19.1,8.8,13.8,946.3,4.5,4.5,0.0,12.0,27.7,27872.73,52675.0
2021-05-16,1.667,0.875125,19.0,10.0,13.9,944.7,4.0,4.0,0.0,16.1,40.3,39600.0,52798.78
2021-05-17,2.0,1.375,17.6,9.6,13.9,944.3,3.9,3.9,0.0,7.2,37.8,25996.61,52920.41
2021-05-18,3.667,1.875125,18.2,10.5,13.7,946.4,2.2,2.2,0.0,23.6,52.2,48450.19,53039.74
2021-05-19,2.333,1.208375,22.4,8.9,15.3,947.0,0.3,0.3,0.0,8.8,29.5,48827.66,53156.64
2021-05-20,5.333,3.4998750000000003,16.2,9.4,12.8,944.4,6.5,6.5,0.0,15.5,30.6,31979.4,53270.96
2021-05-21,2.333,1.41675,17.2,8.3,12.1,951.3,1.2,1.2,0.0,15.1,35.3,47488.89,53382.56
2021-05-22,2.0,1.083375,23.2,7.3,15.6,953.4,0.0,0.0,0.0,8.9,23.8,50342.15,53491.28
2021-05-23,1.333,0.75,26.9,10.9,18.8,952.6,0.0,0.0,0.0,9.4,24.1,51722.47,53596.98
2021-05-24,1.333,0.4165,25.4,12.6,19.1,956.5,0.0,0.0,0.0,11.9,25.2,47200.65,53699.49
2021-05-25,1.333,0.5415,24.9,14.7,19.4,954.7,0.4,0.4,0.0,18.9,40.0,50578.14,53798.69
2021-05-26,4.667,2.125125,23.9,14.9,18.2,952.7,4.4,4.4,0.0,13.2,28.1,43200.0,53894.39
2021-05-27,4.333,2.70825,22.6,14.0,18.1,949.9,8.4,8.4,0.0,14.8,33.8,40608.41,53986.45
2021-05-28,0.667,0.33325000000000005,17.5,11.0,14.5,949.8,5.6,5.6,0.0,18.6,40.0,35257.83,54074.79
2021-05-29,2.333,1.291625,20.2,10.6,15.2,951.8,0.0,0.0,0.0,15.8,30.6,52065.19,54160.14
2021-05-30,2.333,1.208375,18.6,10.6,13.9,951.5,5.1,5.1,0.0,16.3,30.6,24049.67,54242.62
2021-05-31,0.667,0.41675,16.4,9.4,11.9,949.8,7.4,7.4,0.0,17.1,34.9,33675.09,54322.16
2021-06-01,1.0,0.166625,13.0,8.0,10.3,948.9,2.2,2.2,0.0,21.3,43.2,25715.87,54398.67
2021-06-02,2.667,1.0414999999999999,17.2,8.4,13.0,953.6,0.3,0.3,0.0,16.8,35.6,47377.19,54472.08
2021-06-03,2.333,1.333375,19.6,7.7,14.0,956.6,0.0,0.0,0.0,16.8,35.6,50553.05,54542.28
2021-06-04,1.333,0.999875,19.5,9.5,15.0,958.8,0.0,0.0,0.0,8.3,20.5,52310.6,54609.19
2021-06-05,2.0,0.833125,23.2,11.5,17.2,957.0,0.0,0.0,0.0,7.6,22.7,53728.15,54672.75
2021-06-06,2.0,0.83325,24.3,13.2,18.9,953.1,0.3,0.3,0.0,13.1,34.2,48390.52,54732.85
2021-06-07,3.667,2.375,20.4,12.6,17.2,952.6,1.2,1.2,0.0,9.0,21.6,36802.88,54789.42
2021-06-08,2.0,1.166875,22.0,12.2,17.3,951.7,1.4,1.4,0.0,7.2,25.6,53317.94,54842.39
2021-06-09,1.333,0.6665,23.0,9.7,17.7,950.7,0.0,0.0,0.0,8.9,20.9,53880.78,54891.64
2021-06-10,2.0,0.999875,22.5,11.4,17.4,950.1,5.3,5.3,0.0,11.7,26.6,49874.46,54937.13
2021-06-11,2.667,2.0416250000000002,19.9,11.9,16.8,950.5,1.3,1.3,0.0,10.2,24.8,46968.98,54978.76
2021-06-12,3.667,2.124875,20.5,12.0,16.2,951.5,0.4,0.4,0.0,11.3,28.8,42493.54,55016.46
2021-06-13,3.0,1.041625,20.7,10.9,15.6,950.9,6.0,6.0,0.0,24.1,47.9,45701.25,55050.14
2021-06-14,1.667,0.833375,17.3,10.2,13.9,950.6,7.1,7.1,0.0,16.0,36.7,49682.44,55079.75
2021-06-15,5.0,2.750125,18.4,9.1,14.1,950.9,0.0,0.0,0.0,20.7,42.1,49133.64,55105.19
2021-06-16,4.0,2.70825,23.1,13.7,18.0,950.3,1.2,1.2,0.0,15.9,32.4,53028.8,55126.4
2021-06-17,2.333,1.375,24.0,14.4,19.2,953.8,1.4,1.4,0.0,10.5,27.7,53713.23,55143.33
2021-06-18,2.333,1.625,23.4,12.8,18.2,952.9,0.6,0.6,0.0,8.9,24.5,24585.88,55156.08
2021-06-19,1.333,0.75,23.0,15.9,18.6,950.3,11.0,11.0,0.0,13.4,31.3,45362.73,55164.69
2021-06-20,2.667,0.83325,22.9,15.5,18.7,949.7,0.9,0.9,0.0,11.2,26.6,52734.44,55169.21
2021-06-21,1.333,0.75,26.4,14.9,20.8,949.0,0.0,0.0,0.0,7.6,28.8,52235.01,55169.65
2021-06-22,2.333,1.4165,28.0,16.4,22.3,950.2,1.5,1.5,0.0,8.0,24.8,50246.36,55166.06
2021-06-23,2.333,0.75,30.4,19.8,25.1,953.0,0.2,0.2,0.0,15.8,32.8,54000.0,55158.44
2021-06-24,2.333,1.041625,32.8,18.3,25.9,954.9,0.0,0.0,0.0,12.1,27.7,54000.0,55146.86
2021-06-25,3.0,1.33325,32.5,21.1,26.8,953.1,0.2,0.2,0.0,12.0,31.7,54000.0,55131.33
2021-06-26,1.333,0.708125,30.9,19.4,25.4,951.2,0.1,0.1,0.0,13.3,36.4,54000.0,55111.9
2021-06-27,1.0,0.666625,26.8,16.3,22.1,952.2,0.0,0.0,0.0,14.5,31.3,54000.0,55088.61
2021-06-28,1.0,0.625,29.0,14.4,22.4,954.1,0.0,0.0,0.0,9.4,21.6,54000.0,55061.49
2021-06-29,2.333,1.125,31.6,17.9,24.3,952.7,0.0,0.0,0.0,7.8,18.7,54000.0,55030.6
2021-06-30,4.0,2.5,33.7,19.2,25.5,950.5,0.1,0.1,0.0,11.8,26.3,52406.57,54995.99
2021-07-01,3.0,1.16675,30.7,19.2,24.3,947.9,1.4,1.4,0.0,12.1,30.2,53159.17,54957.68
2021-07-02,1.667,1.125,24.0,17.2,20.6,948.6,1.4,1.4,0.0,14.5,36.0,53812.06,54915.74
2021-07-03,2.0,0.833375,22.5,14.9,18.8,949.7,0.5,0.5,0.0,21.0,44.3,54000.0,54870.22
2021-07-04,1.333,0.5415,25.8,13.2,19.8,949.1,0.0,0.0,0.0,19.1,40.7,54000.0,54821.15
2021-07-05,2.667,1.791625,27.1,16.7,21.5,946.9,0.2,0.2,0.0,9.6,27.7,53931.07,54768.6
2021-07-06,2.667,1.625,29.1,16.7,22.9,949.3,0.0,0.0,0.0,11.3,24.8,53970.28,54712.63
2021-07-07,2.0,1.25,30.2,16.3,23.6,952.6,0.0,0.0,0.0,10.0,24.1,53932.73,54653.21
2021-07-08,1.667,0.875,29.2,19.1,23.9,956.3,0.7,0.7,0.0,10.5,25.9,53893.64,54589.8
2021-07-09,1.667,1.0,29.4,16.8,23.3,955.9,0.0,0.0,0.0,11.8,31.3,53852.71,54522.34
2021-07-10,2.667,1.374875,28.7,16.4,23.1,952.8,0.0,0.0,0.0,12.8,30.6,53810.07,54450.99
2021-07-11,1.333,0.708125,29.9,14.3,22.6,950.8,0.0,0.0,0.0,16.3,34.2,53737.56,54375.87
2021-07-12,2.667,1.541625,29.9,16.3,23.5,951.2,0.0,0.0,0.0,8.7,23.0,53659.71,54297.11
2021-07-13,2.333,1.0,31.5,18.0,24.8,951.3,0.0,0.0,0.0,8.8,19.8,53578.4,54214.85
2021-07-14,4.333,2.375,33.2,17.2,25.6,951.2,0.0,0.0,0.0,12.1,27.0,53493.76,54129.23
2021-07-15,2.667,2.1666250000000002,33.5,19.5,26.6,950.0,0.0,0.0,0.0,12.9,25.9,53156.47,54040.38
2021-07-16,1.667,0.833375,32.2,19.8,26.1,947.7,0.0,0.0,0.0,17.6,37.1,52417.98,53948.43
2021-07-17,1.667,0.791625,31.6,17.7,24.9,945.5,0.0,0.0,0.0,16.7,38.2,52664.58,53853.51
2021-07-18,2.0,0.833125,31.0,19.1,25.0,943.8,0.1,0.1,0.0,19.3,50.0,48349.42,53755.77
2021-07-19,2.667,1.750125,29.0,16.6,22.8,944.9,7.3,7.3,0.0,14.2,35.3,48178.73,53655.31
2021-07-20,3.333,2.249875,25.9,17.0,21.6,947.8,0.1,0.1,0.0,17.1,36.4,52033.43,53552.29
2021-07-21,2.333,1.416625,24.8,17.1,20.6,952.5,0.0,0.0,0.0,25.7,53.3,52004.91,53446.81
2021-07-22,3.333,1.791625,24.6,14.5,19.3,954.1,0.2,0.2,0.0,9.4,24.8,51445.77,53339.01
2021-07-23,1.333,0.583375,25.5,13.1,20.1,952.7,0.0,0.0,0.0,10.4,25.2,49762.83,53229.01
2021-07-24,1.333,0.666625,25.5,16.0,21.1,952.5,0.1,0.1,0.0,9.5,24.1,50835.64,53116.93
2021-07-25,1.0,0.458125,28.6,13.5,21.8,953.7,0.0,0.0,0.0,8.7,22.7,51531.05,53002.89
2021-07-26,1.0,0.708375,32.2,14.9,23.6,955.1,0.0,0.0,0.0,9.0,19.1,50234.85,52887.01
2021-07-27,2.667,1.0,33.7,18.3,26.3,956.1,0.0,0.0,0.0,9.7,18.0,50621.38,52769.3
2021-07-28,3.667,2.6251249999999997,34.7,20.5,27.8,955.0,0.0,0.0,0.0,17.9,34.9,47960.86,52648.79
2021-07-29,3.0,1.9165,35.6,19.5,28.4,952.4,0.0,0.0,0.0,9.7,22.3,50372.78,52525.35
2021-07-30,2.333,1.54175,35.0,21.7,27.9,949.6,0.0,0.0,0.0,12.5,28.4,50082.45,52399.15
2021-07-31,2.333,1.45825,33.9,21.6,27.4,948.4,0.1,0.1,0.0,11.2,25.6,48777.5,52270.34
2021-08-01,1.333,0.75,36.0,19.7,27.8,949.6,0.0,0.0,0.0,9.2,23.0,49171.23,52139.09
2021-08-02,4.667,2.3333749999999998,37.5,19.1,28.2,948.3,0.0,0.0,0.0,18.7,42.5,48888.65,52005.55
2021-08-03,3.667,1.95825,32.0,19.9,25.5,952.5,0.0,0.0,0.0,13.9,29.2,45495.13,51869.88
2021-08-04,2.0,1.0415,33.9,19.9,26.8,952.3,0.0,0.0,0.0,15.5,36.4,47996.96,51732.23
2021-08-05,1.0,0.291625,38.1,18.7,27.7,947.6,0.0,0.0,0.0,14.8,34.2,44048.31,51592.73
2021-08-06,2.667,1.625,27.8,18.7,23.4,944.0,1.8,1.8,0.0,19.7,45.7,47401.46,51451.54
2021-08-07,2.667,2.375,28.4,15.1,21.7,949.2,0.0,0.0,0.0,9.5,23.8,47516.69,51308.8
2021-08-08,2.333,0.9998750000000001,32.4,16.3,24.1,952.6,0.0,0.0,0.0,9.0,21.2,47249.71,51164.64
2021-08-09,1.667,0.875,34.0,19.0,26.1,954.9,0.0,0.0,0.0,19.2,40.7,46984.88,51019.21
2021-08-10,2.333,1.58325,34.0,21.1,27.1,954.8,0.0,0.0,0.0,15.5,34.6,46884.71,50872.62
2021-08-11,2.333,1.2081250000000001,31.9,19.2,25.8,953.0,0.0,0.0,0.0,13.0,30.2,46800.0,50725.02
2021-08-12,1.667,0.833375,30.3,17.8,24.9,955.5,0.0,0.0,0.0,9.9,18.7,46800.0,50576.53
2021-08-13,2.333,1.20825,28.8,16.5,23.0,958.5,0.2,0.2,0.0,12.2,27.4,46800.0,50427.27
2021-08-14,1.333,0.708375,29.1,15.8,22.9,958.4,0.0,0.0,0.0,10.5,26.6,46800.0,50277.37
2021-08-15,3.333,2.041625,30.7,17.0,23.8,955.2,0.0,0.0,0.0,7.6,24.8,46800.0,50126.94
2021-08-16,3.0,1.75,32.2,16.1,24.2,952.1,0.0,0.0,0.0,10.2,22.3,46800.0,49975.99
2021-08-17,2.333,1.166625,33.5,16.8,24.7,949.2,0.0,0.0,0.0,15.1,42.1,46800.0,49823.42
2021-08-18,2.667,1.374875,28.1,16.8,22.3,949.4,0.3,0.3,0.0,16.2,32.0,46800.0,49669.05
2021-08-19,1.333,0.87475,26.4,13.4,19.5,951.3,1.8,1.8,0.0,11.6,27.0,46800.0,49513.01
2021-08-20,2.667,1.416625,27.9,15.3,21.5,952.1,0.0,0.0,0.0,12.5,29.9,46800.0,49355.45
2021-08-21,1.333,0.749875,27.3,15.2,22.0,953.7,0.1,0.1,0.0,8.8,21.6,46800.0,49196.49
2021-08-22,0.667,0.45837500000000003,29.2,16.0,22.2,954.8,0.0,0.0,0.0,11.3,27.4,46800.0,49036.28
2021-08-23,1.0,0.37475,29.2,15.5,22.6,953.5,0.0,0.0,0.0,14.0,32.4,46800.0,48874.92
2021-08-24,2.333,0.95825,29.9,15.5,23.1,951.8,0.0,0.0,0.0,14.0,27.7,46800.0,48712.55
